"The Silmarillion (book)","11","Which of the Elven Rings was the most powerful?","Vilya","Melya","Nenya","Umo"
"The Silmarillion (book)","11","Where does the name for the city Amroth come from?","A deceased Elvenking","A king of Gondor","A mountain in Mordor","A hill in Valinor"
"The Silmarillion (book)","11","Who was the second king of Numenor?","Vardamir","Tar-Amandil","Tar-Meneldur","Elros"
"The Silmarillion (book)","11","What was the surname of Turin?","Turambar","Morwen","Brethil","Nienor"
"The Silmarillion (book)","11","Who was a brother of Hurin?","Huor","Hurin","Haldir","Morwen"
"The Silmarillion (book)","11","Who challenged Turin to a duel?","Saeros","Thingol","document","Gwindor"
"The Silmarillion (book)","11","Who married his sister?","Turin","Elrond","Thurin","Glaurung"
"The Silmarillion (book)","11","How did Turin die?","Suicide","By assassination","In battle","Due to an accident"
"The Silmarillion (book)","11","Who kills Glaurung?","Turin","Gwindor","Saeros","Hador"
"The Silmarillion (book)","11","Who was the largest known spider?","Ungoliant","Melkor","Shelob","Utumno"
"The Silmarillion (book)","11","Who or what was Erelas?","A beacon of Gondor","The daughter of Galadriel","The lonely mountain","The wife of Éomer"
"The Silmarillion (book)","11","Who helped Morgoth to steal the Silmaril?","Ungoliant","Melkor","Sauron","Saruman"
"The Silmarillion (book)","11","Who destroyed the two trees together with Ungoliant?","Melkor","Helcarax","Sauron","A Balrog"
"The Silmarillion (book)","11","What was Utumno?","A fortress of Melkor","A synonym for Melkor","An orc settlement","The shafts of Isengard"
"The Silmarillion (book)","11","What is the limitation of Arda as it was flat?","The wall of the Night","The large cliffs","The Great Wall","Utumno"
"The Silmarillion (book)","11","In how many groups were the Eldar divided?","3","5","1","6"
"The Silmarillion (book)","11","Why couldn't Sauron bring the dwarfs under his control?","Because they were too strong","Because they didn't care about Sauron","Because they did not wear the rings","Because they locked the rings away"
"The Silmarillion (book)","11","How many rings of the dwarves were destroyed?","4","7","3","2"
"The Silmarillion (book)","11","When did the Nazgûl first appear?","In the second age","In the first age","In the third age","In the old time"
"The Silmarillion (book)","11","Melkor created Angband as his … fortress?","The Second","The first","The fifth","The seventh"
"The Silmarillion (book)","11","Who was the most powerful servant of Melkor?","Sauron","Ungoliant","Balrogs","Orcs"
"The Silmarillion (book)","11","Who was the leader of the Vanyarin?","Ingwe","Feanor","Gil Galad","Eldar"
"The Silmarillion (book)","11","Who were the leaders of the Teleri?","Elwe and Olwe","Celeborn and Galadriel","Thranduil and Elradra","Eärendil and Madrita"
"The Silmarillion (book)","11","What is another name for the Quendi?","Elves","The kings of the elves","The people of Valinor","The Elven Rings"
"The Silmarillion (book)","11","By whom was Durin the sixth killed?","A Balrog","Azog the defiler","An Elf","The Witch-king"
"The Silmarillion (book)","11","What is the prophesied final battle against Morgoth?","Dagor Dagoarth","Ragnarok","Ragnark","Delebrum Dara"
"The Silmarillion (book)","11","What was the name of one of the Elven Rings?","Narya","Marya","Delirya","Narwinya"
"The Silmarillion (book)","11","Which was not an Elven Ring?","Valliya","Vilya","Narya","Nenya"
"The Silmarillion (book)","11","Who was the lord of the water?","Ulmo","Manwe","Varda","Aule"
"The Silmarillion (book)","11","Who is the Lord of time?","Aluin","Orome","Nienna","Marula"
"The Silmarillion (book)","11","What is the universe in Tolkien's world called?","Ea","Valaquenta","Akallabeth","Vinya"
"The Silmarillion (book)","11","What effect did the Music of the Ainur have regarding Middle Earth? (the most general)","It created Middle Earth","It created the Firstborn","It created life","It created the Two Trees"
"The Silmarillion (book)","11","Who were the first and the mightiest of beings, created by the thoughts of Eru Ilúvatar?","The Ainur","The Istari","The Eldar","The Balrogs"
"The Silmarillion (book)","11","Who was the first and oldest of the spiders of Mirkwood?","Ungoliant","Shelob","Ancalgon","Webslinger"
"The Silmarillion (book)","11","Arnor was divided into which parts?","Arthedain + Cardolan + Rhudaur","Dunedain Territory + Eriador + Northern Ranger Territory","Arthedain + Cardolan + Telcontar","Rhudaur + Telcontar + Eriador"
"The Silmarillion (book)","11","To whom swore Fëanor he would not stop before he gets the Silmaril back?","Eru Ilúvatar","Manwë","Ulmo","Morgoth"
"The Silmarillion (book)","11","What were Melkors feelings towards Ungoliant after the two trees perished?","Fear","Anger","Glee (he did not plan to reward her)","Superiority"
"The Silmarillion (book)","11","Sauron was...?","The highest servant of Melkor and therefore a Maia","An Ainur","The master of Melkor after his downfall","A Maia of Manwë"
"The Silmarillion (book)","11","What was Glaurung's most dangerous weapon?","His eyes","His claws","His breath","His swag"
"The Silmarillion (book)","11","Mim was a treacherous...?","dwarf","man","orc","elf"
"The Silmarillion (book)","11","Which one of the following are both made by Ainur and are both **not** children of Eru?","Dwarf + Melian","Balrog + Easterling","Orc + Variag","Gandalf + Southron"
"The Silmarillion (book)","11","What was the name of the Elf that slayed the Balrog after the Fall of Gondolin?","Glorfindel","Turgon","Ecthelion","Fëanor"
"The Silmarillion (book)","11","Who or what is the Helcaraxë?","An icy waste north of Middle-Earth","The dark valley Ungoliant lived in before killing the trees","The mountain the Witchking was buried in","A group of fallen Maiar that served Morgoth"
"The Silmarillion (book)","11","What was Gandalf's name in Valinor?","Olorin","Mithrandir","Tharkun","Incanus"
"The Silmarillion (book)","11","What is the name of the mountain chain raised in Aman to defend against the evils of Melkor?","The Pelori","Ered Luin","Ephel Dúath","Ered Gorgoroth"
"The Silmarillion (book)","11","What is the name of the tallest peak of the Pelori mountains in Arda, where the mansions of Manwë and Varda stood?","Taniquetil","Ezellohar","Tol Eressëa","Taur-Nu-Fuin"
"The Silmarillion (book)","11","What was the name of the mountain hall of Manwë and Varda, the king and queen of the Valar, in Aman?","Ilmarin","Taniquetil","Oiolossë","Amon Uilos"
"The Silmarillion (book)","11","Where did Durin awake in the first age?","Mount Gundabad","Methedras","Caradhras","Mount Rerir"
"The Silmarillion (book)","11","Who founded the city of Annuminas?","Elendil","Eärendil","Isildur","Anarion"
"The Silmarillion (book)","11","Where was Isildur, son of Elendil, born?","Numenor","Minas Ithil","Minas Anor","Osgiliath"
"The Silmarillion (book)","11","What did the Elves call the three houses of Men who first came to Beleriand?","Edain","Calaquendi","Moriquendi","Avari"
"The Silmarillion (book)","11","What are all Elves called who have never seen the light of the Two Trees of Valinor?","Moriquendi","Calaquendi","Úmanyar","Avari"
"The Silmarillion (book)","11","Who was the first marriage of an immortal elf and a human between?","Beren and Luthien","Aragorn and Arwen","Tuor and Idril","Elwing and Eärendil"
"The Silmarillion (book)","11","What sword/dagger was used by Beren to pry a Silmaril from the crown of Morgoth?","Angrist","Orcrist","Gurthang","Ringil"
"The Silmarillion (book)","11","The Sindar usually referred to the Dwarves as the 'Naugrim'. What does that mean?","The Stunted People","The Bearded People","The Stoneborn","The Children of Aule"
"The Silmarillion (book)","11","What sword, forged in the First Age, was once wielded by Turgon, King of Gondolin?","Glamdring","Narsil","Orcrist","Gurthang"
"The Silmarillion (book)","11","What was the name of Turin's sword?","Gurthang","Angrist","Orcrist","Glamdring"
"The Silmarillion (book)","11","Who is the supreme deity of Arda?","Eru Ilúvatar","The Valar","The Maiar","Morgoth"
"The Silmarillion (book)","11","What was the original name of Sauron?","Mairon","Maeglin","Melkor","He had no other name"
"The Silmarillion (book)","11","Who forged the Three Rings of the Elves?","Celebrimbor","Annatar","Curufin","Fëanor"
"The Silmarillion (book)","11","Which Vala was known as Lady of the Earth?","Yavanna","Ulmo","Manwë","Vana"
"The Silmarillion (book)","11","Who sent Beren to steal a gem from Morgoth's Iron Crown?","Thingol","Luthien","Turgon","Thorondor"
"The Silmarillion (book)","11","Who was Beren's love, for whom he stole a gem from Morgoth's Iron Crown?","Luthien","Idril","Melian","Arwen"
"The Silmarillion (book)","11","What is the name of the Blessed Realm which lay to the west of Middle Earth?","Aman","Numenor","Rivendell","The Grey Havens"
"The Silmarillion (book)","11","What island kingdom of the Dunedain was sunk beneath the waves?","Numenor","Arnor","Dunedor","Angband"
"The Silmarillion (book)","11","The last fruit of The Two Trees, Telperion and Laurelin, were made into what?","The Sun and Moon","The Silmarils","The Eyes of Fëanor","The White Tree of Gondor"
"The Silmarillion (book)","11","What was the first name of Morgoth, Lord of Darkness?","Melkor","Manwë","Mithrandir","Sauron"
"The Silmarillion (book)","11","The capital city of the **ancient** kingdom of Arnor was what city?","Annuminas","Fornost","Tharbad","Osgiliath"
"The Silmarillion (book)","11","What is Arda?","The Earth","The Universe","A city in ancient Arnor","The Elvish word for Middle Earth"
"The Silmarillion (book)","11","What kind of being was Sauron?","A Maiar","An Elf","A Vala","An Istar"
"The Silmarillion (book)","11","Saruman was a Maiar who belonged to which Vala?","Aule, the Smith","Oromë, the Great Rider","Mandos, Judge of the Dead","Varda, Queen of the Stars"
"The Silmarillion (book)","11","Who was the King of the Valar?","Manwë","Ulmo","Eru Ilúvatar","Lórien"
"The Silmarillion (book)","11","Who was the most powerful of the Vala?","Melkor","Manwë","Ulmo","Tulkas"
"The Silmarillion (book)","11","Which Vala created the stars?","Varda","Manwë","Yavanna","Nienna"
"The Silmarillion (book)","11","In the myths of the elves, what mariner carried a star across the sky?","Earendil","Fëanor","Glorfindel","Círdan"
"The Silmarillion (book)","11","Who slew the great dragon Ancalagon?","Earendil","Fingolfin","Fëanor","Beren"
"The Silmarillion (book)","11","What stronghold did Melkor (Morgoth) raise in The Iron Mountains?","Angband","Mordor","Utumno/Udûn","Isengard"
"The Silmarillion (book)","11","Gandalf refers to the Balrog as the 'Flame of Udûn'. What exactly is/was Udûn?","Melkor's first fortress in Middle Earth","The name of Melkor's most loyal servant","Melkor's second fortress in the Iron Mountains","The chieftain of the Balrogs"
"The Silmarillion (book)","11","In the Silmarillion, a Vala came to help the other Valar to defeat Morgoth. His name was Tulkas. He was of great value because...?","He was a strong fighter","He was a very wise man","He had the power of all the waters","He controlled the earth and his eyes could see everywhere"
"The Silmarillion (book)","11","Who killed Glaurung (The Father Of The Dragons)?","Turin","Hurin","Melkor","Huor"
"The Silmarillion (book)","11","Manwë was husband of Varda, King of Arda, and brother of...?","Melkor","Mandos","Azaghâl","Tulkas"
"The Silmarillion (book)","11","Gandalf wears the ring of Narya but it was given to him by... whom?","Cirdan (Master of the Gray Havens)","Saruman (Leader of the Istari)","Celebrimbor (The Ring Forger)","Bilbo (Gandalf's Best Friend)"
"The Silmarillion (book)","11","Which horse did Hurin ride to the great battle of Nírnaeth Arnoediad?","Arroch","Shadowfax","Windfola","Roheryn"
"The Silmarillion (book)","11","What exactly caused the downfall of Numenor?","Beguiled by Sauron, they rebelled against the Valar.","King Ar-Pharazôn of Numenor failed to repell Sauron forces thus, becoming his captives/servants.","A massive earthquake crumbled the entire island leaving very few alive.","Due to lack of natural resources, they left for the mainland of Middle Earth."
"The Silmarillion (book)","11","Which Vala created the dwarves?","Aule","Eru Ilúvatar","Manwë","Yavanna"
"The Silmarillion (book)","11","Who betrayed the location of Gondolin?","Maeglin","Idril","Turin","Hurin"
"The Silmarillion (book)","12","How long was Arda flat?","Two ages","Never","Always","Only in the first age"
"The Silmarillion (book)","12","Who created the Rings of Power?","Celebrimbor","Sauron","The White Council","The Elves"
"The Silmarillion (book)","12","Who was one of the most powerful Maia in Valinor?","Eonwë","Saruman","Gandalf","Darbod"
"The Silmarillion (book)","12","Who did not belong to the Aratar?","Vaire","Manwe","Varda","Ulmo"
"The Silmarillion (book)","12","What is the people of the Valar?","Ainur","Quenya","Aluin","Kumuno"
"The Silmarillion (book)","12","What people includes the Maia?","Ainur","Quenya","Aluin","Kumuno"
"The Silmarillion (book)","12","Who was the wife of Aule?","Yavanna","Varda","Nienna","Este"
"The Silmarillion (book)","12","Which of these Valar is female?","Vaire","Orome","Mandos","Lórien"
"The Silmarillion (book)","12","Who were the fairies of the woods?","Tavari","Nandini","Orossi","Nermir"
"The Silmarillion (book)","12","Who was the brother of Melkor?","Manwe","Aule","Varda","Ulmo"
"The Silmarillion (book)","12","Who was Fingolfin?","The 4rd King of the Noldor","The 2nd King of the Noldor","The 1st King of the Noldor","The 3th King of the Noldor"
"The Silmarillion (book)","12","Who was the father of Gil-Galad?","Fingon","Gondolin","Aradhel","Turgon"
"The Silmarillion (book)","12","How long was the Third Age?","3021 years","3708 years","4402 years","5302 years"
"The Silmarillion (book)","12","What was a common name for the Vala Namo?","Mandos","Manwe","Varda","Aule"
"The Silmarillion (book)","12","Which Vala came as the last to Middle Earth?","Tulkas","Manwe","Varda","Aule"
"The Silmarillion (book)","12","Who was the wife of Tulka?","Nessa","Vaila","Varda","Aule"
"The Silmarillion (book)","12","Which Vala was known as a hunter?","Orome","Tulkas","Varda","Aule"
"The Silmarillion (book)","12","What is another name for the brothers Irmo and Námo?","Feanturi","Menatri","Kaluri","Erauli"
"The Silmarillion (book)","12","Who was the Oldest Ainur?","Aluin","Orome","Nienna","Marula"
"The Silmarillion (book)","12","Who was not a child of Aluin?","Manuin","Danuin","Ranuin","Fanuin"
"The Silmarillion (book)","12","Who was the strongest of Aluin's 3 children?","Fanuin","Ranuin","Danuin","Manuin"
"The Silmarillion (book)","12","Who was the teacher of Gandalf?","Nienna","Yvenna","Tulkas","Aule"
"The Silmarillion (book)","12","What is the Kingdom of Manwë?","Arda","Valinor","Numenor","Lothloríen"
"The Silmarillion (book)","12","Who created Numenor?","Osse","Manwe","Varda","Aule"
"Tolkien's Languages","5","'Speak friend, and enter.' What is the Elvish word for friend?","Mellon","Adar","Coth","Suilad"
"Tolkien's Languages","5","The name Legolas, translated from Sindarin to the language of Men, means what?","Green Leaf","Mirkwood Prince","Keen Bow","Vigorous spring"
"Tolkien's Languages","7","What does Mithrandir mean?","Grey pilgrim","Greyskirt","Wise master","Wizard"
"Tolkien's Languages","8","What does Minas Tirith mean?","Watch Tower","White Town","Gondor's Town","Big Town"
"Tolkien's Languages","8","What are Peredhil?","Half-elven","Waters in the north","High elves","The dwarven rings"
"Tolkien's Languages","8","What are Falmari?","Sea-elves","High-elves","Liqueur form the Shire","The ring forgers"
"Tolkien's Languages","8","What is Sarumans name in Sindarin?","Curunir","Curumo","Crainu","Crunir"
"Tolkien's Languages","8","What is Barad-dur translated?","Dark Tower","Evil Tower","Mad tower","Mordor Tower"
"Tolkien's Languages","8","What does 'Uruk Hai' mean?","Orc Folk","Corrupted Elves","The Unmerciful","The Fell People"
"Tolkien's Languages","8","What does the Sindarin phrase 'Hannon le' translate as?","'Thank you.'","'Hold!'","'You are most welcome.'","'That one's mine!'"
"Tolkien's Languages","8","What was the name of the Weathertop in Sindarin?","Amon Sul","Amon Hen","Amon Din","Amon Amarth"
"Tolkien's Languages","9","What is Elessar translated from the language of Quenya?","Elfstone","King","Ruler","Liberator"
"Tolkien's Languages","9","What was Círdan's nickname?","The Shipwright","Prince of the seas","The Seafarer","The sea guardian"
"Tolkien's Languages","9","What is Osgiliath translated?","Fortress of stars","Fortress of the Kings","Fortress of Gondor","Fortress against evil"
"Tolkien's Languages","9","What does Ered Luin mean translated?","Blue Mountains","White beaches","Grey Mountains","Dark mountains"
"Tolkien's Languages","9","What does Legolas mean translated?","Green Leaves","Green Elf","Wood-elf","Elf of the woods"
"Tolkien's Languages","9","What is the common language of the peoples of Middle-earth?","Westron","Westernesse","Cumango","Graming"
"Tolkien's Languages","9","What did the hobbits call Gandalf?","Gandalf","Tharkun","Orolin","Cumuno"
"Tolkien's Languages","9","What does the name 'Osgiliath' translate to?","Citadel of the Stars","The Abandoned City","The Great Harbour","The City of Kings"
"Tolkien's Languages","10","What is Gwaihir translated?","Wind Lord","Big Bird","Lord of the Skies","Lord of Eagles"
"Tolkien's Languages","10","What was Gandalf's name in Valinor?","Olorin","Mithrandir","Lathspell","Tharkun"
"Tolkien's Languages","10","What did the dwarves call Gandalf?","Tharkun","Olorin","Mithrandir","Incanus"
"Tolkien's Languages","10","What was Saruman's name in Sindarin?","Curunir","Oloin","Mithrandir","Morogomir"
"Tolkien's Languages","10","What does Cirith Ungol mean translated?","Pass of the spider","Pass of the orcs","Ungoliant pass","Spirit pass"
"Tolkien's Languages","10","Under what name is Morannon better known?","Black Gate","Faramir","Sauron","Cirith Ungol"
"Tolkien's Languages","10","What does the Sindarin word 'Namarie' translate as?","'Farewell.'","'Sleep well.'","'Thank you.'","'Sweet Dreams.'"
"Tolkien's Languages","10","What does the name of the ancient stronghold, Angband, mean?","Iron Prison","Terrible Fortress","Dark Pit","The Scourge"
"Tolkien's Languages","10","What does the Dwarvish war cry 'Baruk Khazad' mean?","Axes of the Dwarves","Seven Fathers!","For the Home of all Dwarves!","The Dwarves are upon you!"
"Tolkien's Languages","10","What does the name 'Eldar' mean?","People of the Stars","The Blessed People","The Firstborn","'The Undying People'"
"Tolkien's Languages","10","What does the name 'Moria' translate to?","Black Chasm","Durin's house","Home of the Dwarves","The Mithril Mine"
"Tolkien's Languages","10","What does Gandalf's Dwarfish name 'Tharkun' mean?","Man with a staff","Mighty Wizard","Stormcrow","The White Rider"
"Tolkien's Languages","11","What does 'Enedwaith' translate to?","Middle-Region","Desolate Land","Great Plain","Lowlands"
"Tolkien's Languages","11","What does Caras Galadhon mean?","Fortress of Trees","Redhorn","Highest Peak","Fortress of Stone"
"Tolkien's Languages","11","How do you say 'Greetings!' in Sindarin?","'Suillad!'","'Namarie!'","'Dartho!'","'Ollo vae'"
"Tolkien's Languages","12","What does Gandalfs dwarfish name mean (Tharkun)?","Man with a rod","Grey wanderer","Wizard","Old wise man"
